location,date,new_cases,new_tests,new_vaccinations,population,median_age,gdp_per_capita,avg_temp
Croatia,2021-12-01,107040,25965,484596,4081657,44,22669.797,4.8742857142857146
Croatia,2022-01-01,87500,NA,193652,4081657,44,22669.797,NA
Cuba,2020-03-01,186,2248,NA,11317498,43.1,NA,23.8
Cuba,2020-04-01,1315,46643,NA,11317498,43.1,NA,24.9
Cuba,2020-05-01,544,57628,NA,11317498,43.1,NA,25.966666666666665
Cuba,2020-06-01,296,66026,NA,11317498,43.1,NA,26.866666666666667
Cuba,2020-07-01,267,94586,NA,11317498,43.1,NA,27.266666666666666
Cuba,2020-08-01,1424,135532,NA,11317498,43.1,NA,27.310344827586206
Cuba,2020-09-01,1565,217999,NA,11317498,43.1,NA,26.866666666666667
Cuba,2020-10-01,1290,228759,NA,11317498,43.1,NA,26.066666666666663
Cuba,2020-11-01,1397,275812,NA,11317498,43.1,NA,24.566666666666663
Cuba,2020-12-01,3579,365016,NA,11317498,43.1,NA,23.033333333333335
Cuba,2021-01-01,14823,414159,NA,11317498,43.1,NA,22.466666666666665
Cuba,2021-02-01,23093,506361,NA,11317498,43.1,NA,22.633333333333333
Cuba,2021-03-01,25484,593891,NA,11317498,43.1,NA,23.8
Cuba,2021-04-01,31444,649676,NA,11317498,43.1,NA,24.9
Cuba,2021-05-01,35559,694484,NA,11317498,43.1,NA,25.966666666666665
Cuba,2021-06-01,48727,799948,4094824,11317498,43.1,NA,26.866666666666667
Cuba,2021-07-01,193603,147476,3280565,11317498,43.1,NA,27.266666666666666
Cuba,2021-08-01,268259,NA,4221545,11317498,43.1,NA,27.310344827586206
Cuba,2021-09-01,224573,NA,6362981,11317498,43.1,NA,26.866666666666667
Cuba,2021-10-01,74573,NA,4508427,11317498,43.1,NA,26.066666666666663
Cuba,2021-11-01,10485,NA,2272796,11317498,43.1,NA,24.566666666666663
Cuba,2021-12-01,3518,NA,1942743,11317498,43.1,NA,23.033333333333335
Cuba,2022-01-01,26121,NA,1287312,11317498,43.1,NA,NA
Curacao,2020-03-01,11,NA,NA,164796,41.7,NA,26.5
Curacao,2020-04-01,5,NA,NA,164796,41.7,NA,27.5
Curacao,2020-05-01,3,NA,NA,164796,41.7,NA,27.5
Curacao,2020-06-01,4,NA,NA,164796,41.7,NA,28
Curacao,2020-07-01,6,NA,NA,164796,41.7,NA,28
Curacao,2020-08-01,39,NA,NA,164796,41.7,NA,28.5
Curacao,2020-09-01,324,NA,NA,164796,41.7,NA,28.5
Curacao,2020-10-01,578,NA,NA,164796,41.7,NA,28
Curacao,2020-11-01,1409,NA,NA,164796,41.7,NA,27.5
Curacao,2020-12-01,1881,NA,NA,164796,41.7,NA,26.5
Curacao,2021-01-01,325,NA,NA,164796,41.7,NA,26
Curacao,2021-02-01,145,NA,NA,164796,41.7,NA,26.5
Curacao,2021-03-01,3674,NA,876,164796,41.7,NA,26.5
Curacao,2021-04-01,3791,NA,53965,164796,41.7,NA,27.5
Curacao,2021-05-01,77,NA,56855,164796,41.7,NA,27.5
Curacao,2021-06-01,70,NA,13714,164796,41.7,NA,28
Curacao,2021-07-01,1283,NA,5517,164796,41.7,NA,28
Curacao,2021-08-01,1674,NA,5947,164796,41.7,NA,28.5
Curacao,2021-09-01,1201,NA,3529,164796,41.7,NA,28.5
Curacao,2021-10-01,584,NA,4211,164796,41.7,NA,28
Curacao,2021-11-01,317,NA,916,164796,41.7,NA,27.5
Curacao,2021-12-01,3924,NA,13444,164796,41.7,NA,26.5
Curacao,2022-01-01,11567,NA,15766,164796,41.7,NA,NA
Cyprus,2020-03-01,230,1480,NA,896005,37.3,32415.132,13.3125
Cyprus,2020-04-01,613,50603,NA,896005,37.3,32415.132,16.731250000000003
Cyprus,2020-05-01,100,59302,NA,896005,37.3,32415.132,20.13125
Cyprus,2020-06-01,53,40140,NA,896005,37.3,32415.132,23.831249999999997
Cyprus,2020-07-01,88,46648,NA,896005,37.3,32415.132,26.625
Cyprus,2020-08-01,403,99102,NA,896005,37.3,32415.132,26.69375
Cyprus,2020-09-01,256,79313,NA,896005,37.3,32415.132,24.6625
Cyprus,2020-10-01,2474,104239,NA,896005,37.3,32415.132,21.40625
Cyprus,2020-11-01,6166,216663,NA,896005,37.3,32415.132,17.05625
Cyprus,2020-12-01,11963,334223,NA,896005,37.3,32415.132,13.21875
Cyprus,2021-01-01,8881,369827,NA,896005,37.3,32415.132,11.375
Cyprus,2021-02-01,3708,892703,NA,896005,37.3,32415.132,11.662499999999998
Cyprus,2021-03-01,11170,1331084,NA,896005,37.3,32415.132,13.3125
Cyprus,2021-04-01,20097,1596427,9677,896005,37.3,32415.132,16.731250000000003
Cyprus,2021-05-01,7281,1786896,92944,896005,37.3,32415.132,20.13125
Cyprus,2021-06-01,3069,1206200,99790,896005,37.3,32415.132,23.831249999999997
Cyprus,2021-07-01,26374,1986518,91478,896005,37.3,32415.132,26.625
Cyprus,2021-08-01,12384,1443454,48762,896005,37.3,32415.132,26.69375
Cyprus,2021-09-01,4833,1635715,18449,896005,37.3,32415.132,24.6625
Cyprus,2021-10-01,3874,1535311,8748,896005,37.3,32415.132,21.40625
Cyprus,2021-11-01,10456,1812540,5371,896005,37.3,32415.132,17.05625
Cyprus,2021-12-01,32354,2767867,28271,896005,37.3,32415.132,13.21875
Cyprus,2022-01-01,54589,1410930,6882,896005,37.3,32415.132,NA
Czechia,2020-03-01,3308,NA,NA,10724553,43.3,32605.906,2.286206896551724
Czechia,2020-04-01,4374,NA,NA,10724553,43.3,32605.906,6.810344827586207
Czechia,2020-05-01,1586,NA,NA,10724553,43.3,32605.906,11.483870967741936
Czechia,2020-06-01,2686,106755,NA,10724553,43.3,32605.906,14.674193548387096
Czechia,2020-07-01,4620,145327,NA,10724553,43.3,32605.906,16.35483870967742
Czechia,2020-08-01,8044,215114,NA,10724553,43.3,32605.906,16.174193548387095
Czechia,2020-09-01,46145,477080,NA,10724553,43.3,32605.906,12.490322580645165
Czechia,2020-10-01,264339,944829,NA,10724553,43.3,32605.906,7.641935483870968
Czechia,2020-11-01,188196,1032869,NA,10724553,43.3,32605.906,2.2241379310344827
Czechia,2020-12-01,195363,1296778,10609,10724553,43.3,32605.906,-1.5066666666666668
Czechia,2021-01-01,266113,1571825,269619,10724553,43.3,32605.906,-2.2733333333333334
Czechia,2021-02-01,250706,1895609,388961,10724553,43.3,32605.906,-1.895
Czechia,2021-03-01,296852,5273058,1070208,10724553,43.3,32605.906,2.286206896551724
Czechia,2021-04-01,98426,5684412,1468473,10724553,43.3,32605.906,6.810344827586207
Czechia,2021-05-01,30514,6360653,2179593,10724553,43.3,32605.906,11.483870967741936
Czechia,2021-06-01,6015,4553438,2925640,10724553,43.3,32605.906,14.674193548387096
Czechia,2021-07-01,6289,3087847,2093547,10724553,43.3,32605.906,16.35483870967742
Czechia,2021-08-01,5613,2955592,1111664,10724553,43.3,32605.906,16.174193548387095
Czechia,2021-09-01,12300,2203180,324420,10724553,43.3,32605.906,12.490322580645165
Czechia,2021-10-01,71413,2415740,443864,10724553,43.3,32605.906,7.641935483870968
Czechia,2021-11-01,387140,3184009,1255646,10724553,43.3,32605.906,2.2241379310344827
Czechia,2021-12-01,325687,2668469,1939159,10724553,43.3,32605.906,-1.5066666666666668
Czechia,2022-01-01,98216,853199,962188,10724553,43.3,32605.906,NA
Democratic Republic of Congo,2020-03-01,98,NA,NA,92377986,17,808.133,24.297727272727276
Democratic Republic of Congo,2020-04-01,474,2858,NA,92377986,17,808.133,24.235227272727283
Democratic Republic of Congo,2020-05-01,2498,5313,NA,92377986,17,808.133,23.89090909090909
Democratic Republic of Congo,2020-06-01,3969,14648,NA,92377986,17,808.133,22.78749999999999
Democratic Republic of Congo,2020-07-01,2031,17828,NA,92377986,17,808.133,22.16363636363637
Democratic Republic of Congo,2020-08-01,1027,9757,NA,92377986,17,808.133,22.852272727272723
Democratic Republic of Congo,2020-09-01,562,6740,NA,92377986,17,808.133,23.578409090909098
Democratic Republic of Congo,2020-10-01,647,4250,NA,92377986,17,808.133,23.81477272727273
Democratic Republic of Congo,2020-11-01,1466,7800,NA,92377986,17,808.133,23.639772727272724
Democratic Republic of Congo,2020-12-01,4886,15468,NA,92377986,17,808.133,23.578409090909098
Democratic Republic of Congo,2021-01-01,5113,17674,NA,92377986,17,808.133,23.777272727272734
Democratic Republic of Congo,2021-02-01,3142,12706,NA,92377986,17,808.133,24.078409090909098
Democratic Republic of Congo,2021-03-01,2229,9340,NA,92377986,17,808.133,24.297727272727276
Democratic Republic of Congo,2021-04-01,1711,8873,NA,92377986,17,808.133,24.235227272727283
Democratic Republic of Congo,2021-05-01,1798,9902,NA,92377986,17,808.133,23.89090909090909
Democratic Republic of Congo,2021-06-01,9185,42246,NA,92377986,17,808.133,22.78749999999999
Democratic Republic of Congo,2021-07-01,9081,62595,NA,92377986,17,808.133,22.16363636363637
Democratic Republic of Congo,2021-08-01,4946,44756,NA,92377986,17,808.133,22.852272727272723
Democratic Republic of Congo,2021-09-01,2074,NA,NA,92377986,17,808.133,23.578409090909098
Democratic Republic of Congo,2021-10-01,533,NA,NA,92377986,17,808.133,23.81477272727273
Democratic Republic of Congo,2021-11-01,764,NA,NA,92377986,17,808.133,23.639772727272724
Democratic Republic of Congo,2021-12-01,16559,NA,42303,92377986,17,808.133,23.578409090909098
Democratic Republic of Congo,2022-01-01,7513,NA,NA,92377986,17,808.133,NA
Denmark,2020-02-01,3,294,NA,5813302,42.3,46682.515,0.7111111111111111
Denmark,2020-03-01,2857,29613,NA,5813302,42.3,46682.515,1.9666666666666663
Denmark,2020-04-01,6298,221072,NA,5813302,42.3,46682.515,5.383783783783784
Denmark,2020-05-01,2511,378794,NA,5813302,42.3,46682.515,10.24864864864865
Denmark,2020-06-01,1099,434816,NA,5813302,42.3,46682.515,13.75135135135135
Denmark,2020-07-01,1021,476439,NA,5813302,42.3,46682.515,15.951351351351352
Denmark,2020-08-01,3196,941524,NA,5813302,42.3,46682.515,15.654054054054056
Denmark,2020-09-01,11013,1406504,NA,5813302,42.3,46682.515,12.475675675675676
Denmark,2020-10-01,18353,1427320,NA,5813302,42.3,46682.515,8.616216216216216
Denmark,2020-11-01,34130,2119973,NA,5813302,42.3,46682.515,4.6
Denmark,2020-12-01,82998,3103892,NA,5813302,42.3,46682.515,1.788888888888889
Denmark,2021-01-01,34993,2895505,NA,5813302,42.3,46682.515,1.45
Denmark,2021-02-01,12723,3485677,86306,5813302,42.3,46682.515,0.7111111111111111
Denmark,2021-03-01,19408,5050700,209163,5813302,42.3,46682.515,1.9666666666666663
Denmark,2021-04-01,19951,5220864,454001,5813302,42.3,46682.515,5.383783783783784
Denmark,2021-05-01,30673,5265661,1283796,5813302,42.3,46682.515,10.24864864864865
Denmark,2021-06-01,12450,2910199,1181534,5813302,42.3,46682.515,13.75135135135135
Denmark,2021-07-01,23130,2538536,2022430,5813302,42.3,46682.515,15.951351351351352
Denmark,2021-08-01,28886,1993462,1226459,5813302,42.3,46682.515,15.654054054054056
Denmark,2021-09-01,13103,1252521,287500,5813302,42.3,46682.515,12.475675675675676
Denmark,2021-10-01,28987,1824202,312134,5813302,42.3,46682.515,8.616216216216216
Denmark,2021-11-01,99618,4667639,679332,5813302,42.3,46682.515,4.6
Denmark,2021-12-01,314996,5924432,2319168,5813302,42.3,46682.515,1.788888888888889
Denmark,2022-01-01,277606,1906405,611323,5813302,42.3,46682.515,NA
Djibouti,2020-03-01,30,NA,NA,1002197,25.4,2705.406,26.226666666666663
Djibouti,2020-04-01,1059,NA,NA,1002197,25.4,2705.406,27.826666666666668
Djibouti,2020-05-01,2265,NA,NA,1002197,25.4,2705.406,29.839999999999996
Djibouti,2020-06-01,1328,NA,NA,1002197,25.4,2705.406,32.39333333333334
Djibouti,2020-07-01,402,NA,NA,1002197,25.4,2705.406,33.77333333333334
Djibouti,2020-08-01,303,NA,NA,1002197,25.4,2705.406,33.266666666666666
Djibouti,2020-09-01,29,NA,NA,1002197,25.4,2705.406,31.160000000000004
Djibouti,2020-10-01,145,NA,NA,1002197,25.4,2705.406,28.213333333333335
Djibouti,2020-11-01,118,NA,NA,1002197,25.4,2705.406,25.92666666666667
Djibouti,2020-12-01,152,NA,NA,1002197,25.4,2705.406,24.446666666666665
Djibouti,2021-01-01,101,NA,NA,1002197,25.4,2705.406,24.133333333333336
Djibouti,2021-02-01,134,NA,NA,1002197,25.4,2705.406,24.88
Djibouti,2021-03-01,1936,NA,NA,1002197,25.4,2705.406,26.226666666666663
Djibouti,2021-04-01,3098,NA,NA,1002197,25.4,2705.406,27.826666666666668
Djibouti,2021-05-01,433,NA,NA,1002197,25.4,2705.406,29.839999999999996
Djibouti,2021-06-01,69,NA,NA,1002197,25.4,2705.406,32.39333333333334
Djibouti,2021-07-01,49,NA,NA,1002197,25.4,2705.406,33.77333333333334
Djibouti,2021-08-01,99,NA,NA,1002197,25.4,2705.406,33.266666666666666
Djibouti,2021-09-01,1061,NA,NA,1002197,25.4,2705.406,31.160000000000004
Djibouti,2021-10-01,667,NA,NA,1002197,25.4,2705.406,28.213333333333335
Djibouti,2021-11-01,26,NA,NA,1002197,25.4,2705.406,25.92666666666667
Djibouti,2021-12-01,152,NA,NA,1002197,25.4,2705.406,24.446666666666665
Djibouti,2022-01-01,1145,NA,NA,1002197,25.4,2705.406,NA
Dominica,2020-03-01,12,NA,NA,72172,NA,9673.367,24
Dominica,2020-04-01,4,NA,NA,72172,NA,9673.367,25
Dominica,2020-05-01,0,NA,NA,72172,NA,9673.367,26
Dominica,2020-06-01,2,NA,NA,72172,NA,9673.367,26
Dominica,2020-07-01,0,NA,NA,72172,NA,9673.367,26
Dominica,2020-08-01,2,NA,NA,72172,NA,9673.367,26
Dominica,2020-09-01,10,NA,NA,72172,NA,9673.367,26
Dominica,2020-10-01,20,NA,NA,72172,NA,9673.367,26
Dominica,2020-11-01,35,NA,NA,72172,NA,9673.367,25
Dominica,2020-12-01,3,NA,NA,72172,NA,9673.367,24
Dominica,2021-01-01,29,NA,NA,72172,NA,9673.367,24
Dominica,2021-02-01,25,NA,1113,72172,NA,9673.367,24
Dominica,2021-03-01,19,NA,4596,72172,NA,9673.367,24
Dominica,2021-04-01,13,NA,438,72172,NA,9673.367,25
Dominica,2021-05-01,14,NA,270,72172,NA,9673.367,26
Dominica,2021-06-01,5,NA,NA,72172,NA,9673.367,26
Dominica,2021-07-01,17,NA,NA,72172,NA,9673.367,26
Dominica,2021-08-01,1428,NA,NA,72172,NA,9673.367,26
Dominica,2021-09-01,1843,NA,NA,72172,NA,9673.367,26
Dominica,2021-10-01,1342,NA,NA,72172,NA,9673.367,26
Dominica,2021-11-01,1205,NA,NA,72172,NA,9673.367,25
Dominica,2021-12-01,786,NA,NA,72172,NA,9673.367,24
Dominica,2022-01-01,1008,NA,NA,72172,NA,9673.367,NA
Dominican Republic,2020-03-01,1109,3414,NA,10953714,27.6,14600.861,24.06451612903226
Dominican Republic,2020-04-01,5863,24744,NA,10953714,27.6,14600.861,24.793548387096777
Dominican Republic,2020-05-01,10313,54998,NA,10953714,27.6,14600.861,25.4741935483871
Dominican Republic,2020-06-01,15283,70685,NA,10953714,27.6,14600.861,26.23225806451613
Dominican Republic,2020-07-01,37081,110157,NA,10953714,27.6,14600.861,26.44516129032258
Dominican Republic,2020-08-01,25066,108715,NA,10953714,27.6,14600.861,26.67096774193548
Dominican Republic,2020-09-01,17494,95352,NA,10953714,27.6,14600.861,26.509677419354837
Dominican Republic,2020-10-01,14809,117726,NA,10953714,27.6,14600.861,25.90967741935484
Dominican Republic,2020-11-01,16970,98203,NA,10953714,27.6,14600.861,24.74516129032258
Dominican Republic,2020-12-01,26797,155439,NA,10953714,27.6,14600.861,23.387096774193548
Dominican Republic,2021-01-01,43275,175569,NA,10953714,27.6,14600.861,22.903225806451612
Dominican Republic,2021-02-01,25557,148109,14264,10953714,27.6,14600.861,23.29032258064516
Dominican Republic,2021-03-01,13110,16499,521230,10953714,27.6,14600.861,24.06451612903226
Dominican Republic,2021-04-01,13834,6796,222140,10953714,27.6,14600.861,24.793548387096777
Dominican Republic,2021-05-01,26225,16760,2090450,10953714,27.6,14600.861,25.4741935483871
Dominican Republic,2021-06-01,32435,19156,3530805,10953714,27.6,14600.861,26.23225806451613
Dominican Republic,2021-07-01,16684,NA,2062348,10953714,27.6,14600.861,26.44516129032258
Dominican Republic,2021-08-01,8268,9853,1011711,10953714,27.6,14600.861,26.67096774193548
Dominican Republic,2021-09-01,8874,NA,767599,10953714,27.6,14600.861,26.509677419354837
Dominican Republic,2021-10-01,22620,NA,1358316,10953714,27.6,14600.861,25.90967741935484
Dominican Republic,2021-11-01,25584,NA,507828,10953714,27.6,14600.861,24.74516129032258
Dominican Republic,2021-12-01,11527,NA,214976,10953714,27.6,14600.861,23.387096774193548
Dominican Republic,2022-01-01,70853,NA,215794,10953714,27.6,14600.861,NA
Ecuador,2020-03-01,2240,4348,NA,17888474,28.1,10581.936,20.670270270270272
Ecuador,2020-04-01,22694,21768,NA,17888474,28.1,10581.936,20.70810810810811
Ecuador,2020-05-01,14164,32498,NA,17888474,28.1,10581.936,20.20810810810811
Ecuador,2020-06-01,17334,45922,NA,17888474,28.1,10581.936,19.416216216216217
Ecuador,2020-07-01,28923,66684,NA,17888474,28.1,10581.936,18.83243243243243
Ecuador,2020-08-01,28412,77299,NA,17888474,28.1,10581.936,18.764864864864865
Ecuador,2020-09-01,23280,101025,NA,17888474,28.1,10581.936,19.1
Ecuador,2020-10-01,31145,133414,NA,17888474,28.1,10581.936,19.456756756756757
Ecuador,2020-11-01,24493,115610,NA,17888474,28.1,10581.936,19.65945945945946
Ecuador,2020-12-01,19827,91342,NA,17888474,28.1,10581.936,20.124324324324323
Ecuador,2021-01-01,38316,120992,7116,17888474,28.1,10581.936,20.3972972972973
Ecuador,2021-02-01,35327,120111,69414,17888474,28.1,10581.936,20.491891891891893
Ecuador,2021-03-01,42600,132818,392118,17888474,28.1,10581.936,20.670270270270272
Ecuador,2021-04-01,53107,138269,1033873,17888474,28.1,10581.936,20.70810810810811
Ecuador,2021-05-01,44175,142410,1394037,17888474,28.1,10581.936,20.20810810810811
Ecuador,2021-06-01,32467,121691,1924478,17888474,28.1,10581.936,19.416216216216217
Ecuador,2021-07-01,28868,89861,7656557,17888474,28.1,10581.936,18.83243243243243
Ecuador,2021-08-01,13829,71177,6978744,17888474,28.1,10581.936,18.764864864864865
Ecuador,2021-09-01,8037,65541,769244,17888474,28.1,10581.936,19.1
Ecuador,2021-10-01,6621,83577,1700367,17888474,28.1,10581.936,19.456756756756757
Ecuador,2021-11-01,11011,52216,2603400,17888474,28.1,10581.936,19.65945945945946
Ecuador,2021-12-01,22548,121522,2365760,17888474,28.1,10581.936,20.124324324324323
Ecuador,2022-01-01,53524,78454,1069100,17888474,28.1,10581.936,NA
Egypt,2020-02-01,1,NA,NA,104258327,25.3,10550.206,14.697023809523806
Egypt,2020-03-01,709,NA,NA,104258327,25.3,10550.206,17.332738095238092
Egypt,2020-04-01,4827,NA,NA,104258327,25.3,10550.206,21.34107142857142
Egypt,2020-05-01,19448,NA,NA,104258327,25.3,10550.206,24.82380952380953
Egypt,2020-06-01,43326,NA,NA,104258327,25.3,10550.206,27.520833333333343
Egypt,2020-07-01,25767,NA,NA,104258327,25.3,10550.206,28.402976190476195
Egypt,2020-08-01,4861,NA,NA,104258327,25.3,10550.206,28.312499999999993
Egypt,2020-09-01,4259,NA,NA,104258327,25.3,10550.206,26.628571428571437
Egypt,2020-10-01,4357,NA,NA,104258327,25.3,10550.206,23.832142857142852
Egypt,2020-11-01,8356,NA,NA,104258327,25.3,10550.206,19.332142857142856
Egypt,2020-12-01,22151,NA,NA,104258327,25.3,10550.206,15.219047619047611
Egypt,2021-01-01,27889,NA,NA,104258327,25.3,10550.206,13.546428571428567
Egypt,2021-02-01,16473,NA,NA,104258327,25.3,10550.206,14.697023809523806
Egypt,2021-03-01,19707,NA,NA,104258327,25.3,10550.206,17.332738095238092
Egypt,2021-04-01,25421,NA,NA,104258327,25.3,10550.206,21.34107142857142
Egypt,2021-05-01,35098,NA,250171,104258327,25.3,10550.206,24.82380952380953
Egypt,2021-06-01,18632,NA,29244,104258327,25.3,10550.206,27.520833333333343
Egypt,2021-07-01,2980,NA,94968,104258327,25.3,10550.206,28.402976190476195
Egypt,2021-08-01,4179,NA,NA,104258327,25.3,10550.206,28.312499999999993
Egypt,2021-09-01,16083,NA,975155,104258327,25.3,10550.206,26.628571428571437
Egypt,2021-10-01,26493,NA,NA,104258327,25.3,10550.206,23.832142857142852
Egypt,2021-11-01,27561,NA,729239,104258327,25.3,10550.206,19.332142857142856
Egypt,2021-12-01,26997,NA,NA,104258327,25.3,10550.206,15.219047619047611
Egypt,2022-01-01,12203,NA,NA,104258327,25.3,10550.206,NA
El Salvador,2020-03-01,32,NA,NA,6518500,27.6,7292.458,23.833333333333332
El Salvador,2020-04-01,363,20603,NA,6518500,27.6,7292.458,24.333333333333332
El Salvador,2020-05-01,2122,66345,NA,6518500,27.6,7292.458,24.333333333333332
El Salvador,2020-06-01,3921,73324,NA,6518500,27.6,7292.458,23.5
El Salvador,2020-07-01,10194,76198,NA,6518500,27.6,7292.458,23.5
El Salvador,2020-08-01,9097,76450,NA,6518500,27.6,7292.458,23.5
El Salvador,2020-09-01,3348,80592,NA,6518500,27.6,7292.458,22.666666666666668
El Salvador,2020-10-01,4749,79822,NA,6518500,27.6,7292.458,22.666666666666668
El Salvador,2020-11-01,5115,74385,NA,6518500,27.6,7292.458,22.5
El Salvador,2020-12-01,7301,73861,NA,6518500,27.6,7292.458,22.166666666666668
El Salvador,2021-01-01,8724,74164,NA,6518500,27.6,7292.458,22.333333333333332
El Salvador,2021-02-01,5215,68698,NA,6518500,27.6,7292.458,22.5
El Salvador,2021-03-01,4545,77528,5512,6518500,27.6,7292.458,23.833333333333332
El Salvador,2021-04-01,4472,50594,622839,6518500,27.6,7292.458,24.333333333333332
El Salvador,2021-05-01,4504,NA,592534,6518500,27.6,7292.458,24.333333333333332
El Salvador,2021-06-01,5064,NA,208433,6518500,27.6,7292.458,23.5
El Salvador,2021-07-01,7854,NA,849829,6518500,27.6,7292.458,23.5
El Salvador,2021-08-01,7440,NA,1303723,6518500,27.6,7292.458,23.5
El Salvador,2021-09-01,10288,NA,487532,6518500,27.6,7292.458,22.666666666666668
El Salvador,2021-10-01,9074,NA,423756,6518500,27.6,7292.458,22.666666666666668
El Salvador,2021-11-01,6381,NA,226397,6518500,27.6,7292.458,22.5
El Salvador,2021-12-01,2142,NA,145586,6518500,27.6,7292.458,22.166666666666668
El Salvador,2022-01-01,1632,NA,NA,6518500,27.6,7292.458,NA
Equatorial Guinea,2020-03-01,12,NA,NA,1449891,22.4,22604.873,25.145454545454548
Equatorial Guinea,2020-04-01,303,NA,NA,1449891,22.4,22604.873,25.1
Equatorial Guinea,2020-05-01,991,NA,NA,1449891,22.4,22604.873,24.9
Equatorial Guinea,2020-06-01,695,NA,NA,1449891,22.4,22604.873,24.077272727272728
Equatorial Guinea,2020-07-01,2820,NA,NA,1449891,22.4,22604.873,23.118181818181817
Equatorial Guinea,2020-08-01,120,NA,NA,1449891,22.4,22604.873,23.17727272727273
Equatorial Guinea,2020-09-01,89,NA,NA,1449891,22.4,22604.873,23.88181818181818
Equatorial Guinea,2020-10-01,58,NA,NA,1449891,22.4,22604.873,24.031818181818178
